Municipality,Municipality Latitude,Municipality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Flash,38.029889,23.719972,Internet Cafe
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Δημοτικό Γήπεδο Αγ. Αναργύρων,38.03889245328763,23.72640453001331,Soccer Field
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Κλειστό Γυμναστήριο Ίλιον Β´,38.037567416475476,23.713237310479144,Basketball Court
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Rose Karra Dance School,38.028473,23.718836,Dance Studio
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Orange,38.03786213501174,23.71328720101298,Café
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Ποδηλατοδρομος Αγιων Αναργυρων,38.034772481682175,23.72317414953347,Athletics & Sports
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Il Tutto,38.02797591443729,23.72404939823927,Café
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Επίκεντρο,38.027679498559934,23.718072099581992,Bookstore
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Προ Του 55,38.029049029718436,23.708696748515496,Greek Restaurant
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Νικόλας,38.02722567081717,23.724862933158875,Souvlaki Shop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Famoso,38.03058921041699,23.70348572731018,Coffee Shop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Palmie Bistro,38.04206232297542,23.723842616737233,Café
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Trade Cafe,38.03458708791166,23.70724059395682,Café
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Κέντρο Τέχνης & Πολιτισμού Μαρία-Έλενα,38.03459154100239,23.72584718592801,Cultural Center
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Mammy's,38.027343666843805,23.709506590161585,Fast Food Restaurant
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,φαρμακείο Ραγιά Κωνσταντίνα,38.02741461741946,23.724667564990376,Pharmacy
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Αττικοι Φούρνοι,38.02487134412673,23.71260971447645,Bakery
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Πλατεία Δασκάλας,38.02597083050538,23.709959856625257,Plaza
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,natura (Γευσήλιον),38.04186809131313,23.720942735024718,Greek Restaurant
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Γωνια της γευσης,38.02651688670097,23.708878989813684,Greek Restaurant
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Στάση Άγ. Φανούριος (732),38.025895987422984,23.70981239978287,Bus Stop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Στάση Αφετηρία (732),38.026588612936315,23.708576811607948,Bus Stop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Κυλικείο,38.03728346363794,23.727597924083874,Café
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Στάση Όαση,38.031404,23.704689,Bus Stop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Θέατρο των Πολιτών,38.02375681711138,23.71491089624175,Theater
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Videorama,38.02579056073607,23.708954534338663,Video Store
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Live Studio,38.04202487546556,23.723999305670382,Recording Studio
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Αίθουσα 8,38.042086075841475,23.723949849305125,Multiplex
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Intersport,38.042312609129816,23.72405632564661,Sporting Goods Shop
Agioi Anargyroi-Kamatero,38.03333333333333,23.716666666666665,Nuévo Cafe,38.023434,23.711215,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Αφετηρία,37.92991055417945,23.735127167215545,Snack Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Soko Gelato,37.93589928559376,23.72943319655635,Ice Cream Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Το Ρεμούτσικο,37.93877156856597,23.730851581718813,Greek Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,The Venue,37.937105266505824,23.730469255222516,Athletics & Sports
Agios Dimitrios,37.93333333333333,23.73333333333333,Sports Hall in the city,37.934847778399785,23.72921992550688,Sporting Goods Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,ΘΕΣ γάλα,37.93592727582593,23.72928577523268,Dairy Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Μουσταρδόμελο,37.939745320159005,23.731909862947873,Grilled Meat Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,The concept group fitness terminals,37.93526569872267,23.743672804495375,Gym / Fitness Center
Agios Dimitrios,37.93333333333333,23.73333333333333,Φυτώρια Αντεμισάρη,37.93167961846677,23.727556060403312,Garden Center
Agios Dimitrios,37.93333333333333,23.73333333333333,Flying Tiger Copenhagen,37.93926069134263,23.740197204155496,Gift Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Cinnabon,37.93931403278491,23.74017732799137,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Oysho,37.93940627161315,23.740237919449914,Lingerie Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Chau's,37.938818316536576,23.74280477998758,Vietnamese Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,TGI Fridays,37.939448013609685,23.739701557767287,American Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Σκλαβενίτης,37.9284627256481,23.732087794802954,Supermarket
Agios Dimitrios,37.93333333333333,23.73333333333333,Twins Fit Aliki & Maria Dimakopoulou,37.92631463180033,23.743259651767616,Gym
Agios Dimitrios,37.93333333333333,23.73333333333333,The Bakers,37.940835405810056,23.740153641489048,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Keros Seafood,37.92627799926027,23.724398500836593,Fish Taverna
Agios Dimitrios,37.93333333333333,23.73333333333333,Dara Thai,37.940119249525424,23.73971700668335,Thai Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Φαρμακείο Κ. Κακονίκος,37.935187354750006,23.729163986429683,Pharmacy
Agios Dimitrios,37.93333333333333,23.73333333333333,Μικρές Κυκλάδες,37.93810566284423,23.745087713633403,Fish Taverna
Agios Dimitrios,37.93333333333333,23.73333333333333,Village Cinemas Άγιος Δημήτριος,37.93932835283665,23.740101981740462,Multiplex
Agios Dimitrios,37.93333333333333,23.73333333333333,Nanou Donuts House,37.94373648986382,23.733388672123493,Donut Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Βόσπορος,37.92488293089496,23.73288541010161,Turkish Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Calzedonia,37.939375489970715,23.74022888635909,Lingerie Store
Agios Dimitrios,37.93333333333333,23.73333333333333,palmie bistro,37.939443497818345,23.739665492963997,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Imagine Video Club,37.925380366977556,23.74245326400309,Video Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Hoop,37.939211553686114,23.740229677702214,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Athens Metro Mall,37.93928799317788,23.74017591514838,Shopping Mall
Agios Dimitrios,37.93333333333333,23.73333333333333,Pizza Days,37.943415,23.733018,Pizza Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Dance Studio-Zumba by Kwnstantina-,37.92848852584473,23.735247087698937,Gym
Agios Dimitrios,37.93333333333333,23.73333333333333,Αρτοποιητής,37.93286094921412,23.72814469051874,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Παγωτά Δωδώνη,37.939270620686706,23.74022905428687,Ice Cream Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Σκλαβενίτης,37.935948811221635,23.729784695902673,Supermarket
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Lab,37.929692635722,23.745273961071284,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,ΑΒ Άγιος Δημήτριος,37.93360019934133,23.72031580119025,Supermarket
Agios Dimitrios,37.93333333333333,23.73333333333333,Το Τσιπουράδικο by RIF,37.929744638039026,23.735798700391328,Tsipouro Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Island,37.9297906199395,23.74519996602561,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,KALAMAKI FACTORY,37.92556307395974,23.74059015981971,Grilled Meat Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,The Bakers,37.940808,23.740479,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Αίθουσα 5,37.93963493684392,23.739365482659494,Multiplex
Agios Dimitrios,37.93333333333333,23.73333333333333,Piaggio Κ.Λυμπερόπουλος,37.94252262147361,23.740137808050328,Motorcycle Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Bershka,37.93941880612709,23.740254646435957,Shoe Store
Agios Dimitrios,37.93333333333333,23.73333333333333,The Loft,37.92597090132421,23.741242101173512,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,The Body Shop,37.93939094291514,23.740272234370977,Cosmetics Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Άγραφα,37.94290705232909,23.72844900347429,Greek Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Αφετηρία,37.94005041375517,23.731615577400035,Breakfast Spot
Agios Dimitrios,37.93333333333333,23.73333333333333,Σκλαβενίτης,37.94208386286418,23.7396837748455,Supermarket
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Island,37.941768268096155,23.731865777702154,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Joyride,37.93013400656384,23.733198987588853,Daycare
Agios Dimitrios,37.93333333333333,23.73333333333333,Αλεγρία,37.94367467666392,23.732391692016876,Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Mongo,37.93932771746188,23.740182809270827,Asian Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Zara Home,37.93933963645664,23.740196413845723,Furniture / Home Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Inglot,37.939314937068,23.740201241728926,Cosmetics Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Yava Fitness Center,37.941515181845766,23.73987622376329,Gym / Fitness Center
Agios Dimitrios,37.93333333333333,23.73333333333333,Tommy Hilfiger,37.939425,23.740375,Clothing Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Holly-In-Wood,37.92550671369213,23.741919987844174,Food Truck
Agios Dimitrios,37.93333333333333,23.73333333333333,Kronos Court,37.9343910918088,23.73651300222423,Basketball Court
Agios Dimitrios,37.93333333333333,23.73333333333333,Village Movie Store,37.93949254653036,23.74017738141639,Gift Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Delicious,37.9272399414192,23.74330309193379,Dessert Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Domino's Pizza,37.93461626527789,23.743435843979995,Pizza Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Leonidas Chocolates,37.93935514786926,23.74021190773318,Chocolate Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,intimissimi,37.939336524116946,23.740222289232175,Lingerie Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Everest,37.941517996785684,23.741042696629254,Snack Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Vodafone,37.939273587426605,23.740218713074917,Mobile Phone Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Μπαλκόνι Athens Metro Mall,37.939295138515774,23.740581331077834,Scenic Lookout
Agios Dimitrios,37.93333333333333,23.73333333333333,Το Χωριάτικο,37.93035148292283,23.72527657327453,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Γρηγόρης,37.92466891380974,23.739061718339865,Snack Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Island,37.93530376924247,23.74245897089067,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Δελατόλας Φούρνος,37.94302144181157,23.7304980667367,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Πλατεία Άρη Βελουχιώτη,37.93383825963053,23.728653859770436,Plaza
Agios Dimitrios,37.93333333333333,23.73333333333333,Bed & Bath,37.93801204160928,23.741742643444738,Furniture / Home Store
Agios Dimitrios,37.93333333333333,23.73333333333333,Cafe Malt,37.93477004606172,23.722435221598825,Sports Bar
Agios Dimitrios,37.93333333333333,23.73333333333333,Παγωτά δωδώνη,37.93610846639691,23.729546070098877,Ice Cream Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Bubbletale,37.93929527616342,23.740193174257417,Bubble Tea Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Διάφανο,37.93933935523141,23.74019502771644,Furniture / Home Store
Agios Dimitrios,37.93333333333333,23.73333333333333,fratelli,37.9405140672421,23.74045239924682,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Dafermos Bakery,37.92366419702522,23.73033284510924,Bakery
Agios Dimitrios,37.93333333333333,23.73333333333333,Κλούβα Άνω Καλαμακίου,37.92539720853967,23.742460999802432,Basketball Court
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Time,37.93928263747077,23.74023272243356,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Everest,37.92710367842277,23.725890286052998,Snack Place
Agios Dimitrios,37.93333333333333,23.73333333333333,Melimou,37.93927888820302,23.740211621961322,Dessert Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Goody's Burger House,37.93919731482843,23.73998927743709,Burger Joint
Agios Dimitrios,37.93333333333333,23.73333333333333,Coffee Island,37.92410393601925,23.738998165429823,Coffee Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Lidl,37.9417196085637,23.7405439122696,Supermarket
Agios Dimitrios,37.93333333333333,23.73333333333333,In Cafe,37.93029600144567,23.744610362427082,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,VS Cafe,37.9315046833946,23.727304808255454,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Ντο Μινόρε,37.936088737655645,23.73524603102043,Other Nightlife
Agios Dimitrios,37.93333333333333,23.73333333333333,Yassou,37.93392008354758,23.73944094010775,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Μαυροπίπερο,37.94001665371721,23.735926368766215,Greek Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Lordos (Λόρδος),37.931189,23.72719,Burger Joint
Agios Dimitrios,37.93333333333333,23.73333333333333,Grill House,37.92440226686951,23.739286406582057,Grilled Meat Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,Blue Red - Bowling Center,37.94132060728936,23.74015581603097,Bowling Alley
Agios Dimitrios,37.93333333333333,23.73333333333333,Angels,37.92470178822555,23.73909110730738,Bar
Agios Dimitrios,37.93333333333333,23.73333333333333,Personal Studio by Giannis Efstathiou,37.93326050274168,23.729661329744584,Sports Club
Agios Dimitrios,37.93333333333333,23.73333333333333,Το Κουτούκι Του Νικόλα,37.9305930804093,23.726195841864932,Greek Restaurant
Agios Dimitrios,37.93333333333333,23.73333333333333,saxar,37.93200657144273,23.727650291085975,Café
Agios Dimitrios,37.93333333333333,23.73333333333333,Art Express,37.92671387962976,23.74236393329248,Bar
Agios Dimitrios,37.93333333333333,23.73333333333333,Cosmote Corner,37.94300642440681,23.7305545221562,Mobile Phone Shop
Agios Dimitrios,37.93333333333333,23.73333333333333,Το Μινόκι,37.93776319976112,23.725707723489627,Taverna
Aigaleo,37.9885,23.6735,Perfetto,37.98554091304222,23.67405380503883,Ice Cream Shop
Aigaleo,37.9885,23.6735,Qahwa QCB,37.9914773850529,23.677978660545048,Café
Aigaleo,37.9885,23.6735,Copper Street Bar,37.991597357693074,23.677827282418523,Bar
Aigaleo,37.9885,23.6735,2be fit,37.991510623394284,23.678093203633498,Gym / Fitness Center
Aigaleo,37.9885,23.6735,Entasis Fitness Gym,37.99018454497483,23.676754555341347,Gym
Aigaleo,37.9885,23.6735,the Claξons,37.9910829492315,23.679802893395575,Café
Aigaleo,37.9885,23.6735,Πίτα Σέσουλα,37.99299220430815,23.675256690646854,Souvlaki Shop
Aigaleo,37.9885,23.6735,ρεμεζέ,37.99143856465549,23.67694896346126,Meze Restaurant
Aigaleo,37.9885,23.6735,Λουκουμάδες Μπαλατσούρα,37.99170322725771,23.679977982730144,Donut Shop
Aigaleo,37.9885,23.6735,2befit,37.991493936490784,23.678176097540195,Gym / Fitness Center
Aigaleo,37.9885,23.6735,Max Perry,37.990323536513586,23.67678904814571,Dessert Shop
Aigaleo,37.9885,23.6735,Coco's,37.993093784452164,23.678975635026234,Ice Cream Shop
Aigaleo,37.9885,23.6735,Qahwa Alcohol,37.99160348295136,23.677811773811815,Bar
Aigaleo,37.9885,23.6735,Bubbletale,37.9924112221485,23.680280115090046,Bubble Tea Shop
Aigaleo,37.9885,23.6735,Χαβέλας,37.99056648925839,23.677088976130847,Bakery
Aigaleo,37.9885,23.6735,Hug in a Mug,37.9938462304463,23.679318440621614,Café
Aigaleo,37.9885,23.6735,Εσκιμώ,37.98295959342856,23.67693724036897,Ice Cream Shop
Aigaleo,37.9885,23.6735,Happy Skull,37.99057,23.681948,Café
